codigo,detalle_url,entidad,objeto,estado,ubicacion,presupuesto,fecha_publicacion,semestre
SICM-480-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0Uj4fZj23VSHf1tChJid_aWawrS8gl3j_NKd_6J-HLM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ESTRADIOL - FORMA FARMACÉUTICA: SÓLIDO CUTÁNEO PARCHE TRANSDÉRMICO - CONCENTRACIÓN: 3,9 MG - 50 MCG/24 HORAS - PRESENTACIÓN COMERCIAL: CAJA X PARCHE/PARCHES",Desierto,PICHINCHA / QUITO,$2.49712,2022-06-22 08:00:00,First 2022
SICM-488-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=MVkuMkca_MzhzKRQlde7uo0G5LCQGkvlmBN_rC0R3Iw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FOSFOLÍPIDOS NATURALES SURFACTANTE PULMONAR - FORMA FARMACÉUTICA: LÍQUIDO INTRATRAQUEAL - CONCENTRACIÓN: 25 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL X 8 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$151.00000,2022-06-22 08:00:00,First 2022
SICM-481-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Q2WFiJM8jhWjlzdOD7byzDQJNvHhIgXb-GskzxeyxPU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ESTREPTOQUINASA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 500 000 UI - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Desierto,PICHINCHA / QUITO,$252.46490,2022-06-22 08:00:00,First 2022
SICM-482-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=igpSvdf3jqSwdKfiktk-QWhbb0LWHWhIZRI8fw4KgqU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ETRAVIRINA  - FORMA FARMACÉUTICA:SÓLIDO ORAL  - CONCENTRACIÓN: 100 MG  - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Desierto,PICHINCHA / QUITO,$4.25000,2022-06-22 08:00:00,First 2022
SICM-483-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=PY4I-kuhdcIOOTP3lJrARTbZJRvGEJLObrvn8JD8zzo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FENITOÍNA - FORMA FARMACÉUTICA: LÍQUIDO ORAL - CONCENTRACIÓN: 125 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO CON DOSIFICADOR - FRASCO-S CON DOSIFICADOR,Desierto,PICHINCHA / QUITO,$0.85050,2022-06-22 08:00:00,First 2022
SICM-489-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ax-YJZOO0tS12UYRKdBpRkO4Do42OsgOlWppZrQzJP4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FOSFOLÍPIDOS NATURALES SURFACTANTE PULMONAR - FORMA FARMACÉUTICA: LÍQUIDO INTRATRAQUEAL - CONCENTRACIÓN: 27 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 5 ML,Desierto,PICHINCHA / QUITO,$205.79714,2022-06-22 08:00:00,First 2022
SICM-490-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=UuqMDKz8BLCxYTrtUwG6WvsPEOw_Y4JxN5Ff_SBftIk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FOSFOMICINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.66802,2022-06-22 08:00:00,First 2022
SICM-491-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=QbqL5k9sTSnXvVYCB3y79Z5egBPo7_95ZfulKfdGvwU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: GLUCAGÓN - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 MG - PRESENTACIÓN COMERCIAL: CAJA X VIALES CON DISOLVENTE,Desierto,PICHINCHA / QUITO,$32.62031,2022-06-22 08:00:00,First 2022
SICM-492-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=aFpAcQdV5Pqn5_b2NpS8R8Dcb_QIjnmjzheQpx57gTs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: HIDRALAZINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 20 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 1 ML,Desierto,PICHINCHA / QUITO,$1.16087,2022-06-22 08:00:00,First 2022
SICM-493-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=F6Rjz2KnQ3tY1i4u_m_W-6B0D4PgF2kTRCMTQGVX34A,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INDACATEROL - FORMA FARMACÉUTICA: SÓLIDO PARA INHALACIÓN - CONCENTRACIÓN: 150 MCG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER X CÁPSULAS CON POLVO PARA INHALACIÓN + INHALADOR,Adjudicado oferente ganador,PICHINCHA / QUITO,$1.20000,2022-06-22 08:00:00,First 2022
SICM-494-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=UvWOVo0zFRssvzYxF006IDzls5bAAJIyw-oQB0NNyXA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INMUNOGLOBULINA ANTITIMOCÍTICA CONEJO - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 25 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL,Adjudicado oferente ganador,PICHINCHA / QUITO,$306.00000,2022-06-22 08:00:00,First 2022
SICM-495-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=GVYa9z50lG0R6ymUk1FmZaKrK29g2-XqgOGWaUmiAxU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INMUNOGLOBULINA ANTITIMOCÍTICA EQUINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 50 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 5 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$545.63000,2022-06-22 08:00:00,First 2022
SICM-496-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=2rB6dF2E5Qf1sfDahTGkVPPFGjG7NLZExAP9zy3OoHA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INTERFERÓN ALFA 2B - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 3 000 000 UI - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES / CAJA X JERINGA-S PRELLENADA-S,Desierto,PICHINCHA / QUITO,$73.91248,2022-06-22 08:00:00,First 2022
SICM-497-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=bAMwF-nZ_PCaiFwtdm8D4AuFc43X8tZLS40_1JOtnyE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LÁGRIMAS ARTIFICIALES Y OTROS PREPARADOS INERTES - FORMA FARMACÉUTICA: LÍQUIDO OFTÁLMICO - CONCENTRACIÓN: NO DEFINIDO - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 15 ML MÍNIMO,Desierto,PICHINCHA / QUITO,$0.58000,2022-06-22 08:00:00,First 2022
SICM-498-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=h9s9pgCLK4oupqQmr_E01MJ4Skhs4_EHlG9MxmgkAMw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEFLUNOMIDA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Adjudicado oferente ganador,PICHINCHA / QUITO,$2.72662,2022-06-22 08:00:00,First 2022
SICM-454-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=oFeDackQnDVX9oW-gWkrhiWylKucoT-LdEtjQubyeRw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: TERLIPRESINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 MG QUE EQUIVALE A 0,86 MG - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- CAJA X VIAL -ES- + DILUYENTE",Adjudicado oferente ganador,PICHINCHA / QUITO,$30.53200,2022-06-21 08:00:00,First 2022
SICM-455-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=3DcNVuGEMdTVbnUykxfgd6hObtmNU-moWmG_UTL-bMw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TESTOSTERONA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 250 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 1 ML,Desierto,PICHINCHA / QUITO,$2.88000,2022-06-21 08:00:00,First 2022
SICM-456-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Xf1_5FwnYPJdUFYo-F6hOWnNE39znov4qffXMlifUU8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TIAMAZOL METIMAZOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.07675,2022-06-21 08:00:00,First 2022
SICM-457-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=NcV7-udD7ZFgaV-LkvAVYPBIu1n6qEpjUi2kGEByxas,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: TOXOIDE TETÁNICO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: > 40 UI/0,5 ML - PRESENTACIÓN COMERCIAL: CAJA X VIALES - CAJA X JERINGA-S- PRELLENADA-S-",Desierto,PICHINCHA / QUITO,$4.54437,2022-06-21 08:00:00,First 2022
SICM-458-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=rCPJS8XLy-Buo397Ri4kHpnhVdlt1vJo837M9nAEIZY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TRASTUZUMAB - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 120 MG/ML -600 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL,Desierto,PICHINCHA / QUITO,$1707.14340,2022-06-21 08:00:00,First 2022
SICM-459-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=qsm2i5TvEJgIzKl1a0AV30mKQmV70gYYLWXzyefYwsU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TROPICAMIDA - FORMA FARMACÉUTICA: LÍQUIDO OFTÁLMICO - CONCENTRACIÓN: 1 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 5 ML -MÍNIMO-,Desierto,PICHINCHA / QUITO,$3.52000,2022-06-21 08:00:00,First 2022
SICM-460-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=PVtEXa4gkmJZxZV4V_D325Gcs6qDK2T24m5A-iogGyk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: UREA - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO - CONCENTRACIÓN: 5 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 90 G -MÍNIMO-,Adjudicado otros oferentes,PICHINCHA / QUITO,$2.00000,2022-06-21 08:00:00,First 2022
SICM-461-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=XL4-gBR0yYfe2HZG0KmbWhe3Jc5uURBVxcFviVQKV3Y,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ÁCIDO FÓLICO - FORMA FARMACÉUTICA:SÓLIDO ORAL - CONCENTRACIÓN: 5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Desierto,PICHINCHA / QUITO,$0.00757,2022-06-21 08:00:00,First 2022
SICM-462-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=yaizbmpXKg2oCnpGr7OwN_TPdAuN9oPi3yEJqjcUTi8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AFATINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 30 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado otros oferentes,PICHINCHA / QUITO,$86.22063,2022-06-21 08:00:00,First 2022
SICM-463-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=YholKr1m6z1RdnPJlppSUJmYz4QDGQ9hWNgB53gYNec,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AFATINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 40 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado otros oferentes,PICHINCHA / QUITO,$86.68497,2022-06-21 08:00:00,First 2022
SICM-464-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=I4Fr0rfBH0hXxh1JHRPO1egjbHkdMNC5UJaNhvaAahQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AGUA PARA IRRIGACIÓN  - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL  - CONCENTRACIÓN: NO DEFINIDO  - PRESENTACIÓN COMERCIAL: BOLSA X 3000 ML,Desierto,PICHINCHA / QUITO,$2.63500,2022-06-21 08:00:00,First 2022
SICM-465-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=PqumZ0mLQR7M2jKPiLocvnzMGggLLsOBCjBp_So6PlI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ALBÚMINA HUMANA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 20 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 100 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$70.00000,2022-06-21 08:00:00,First 2022
SICM-466-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=BTleRRbc2UIlFyPcv1u_dWjHUJCKRWX_i7mnkbZQyeQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ALPROSTADIL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 20 MCG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 1 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$104.87392,2022-06-21 08:00:00,First 2022
SICM-467-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=gVI9DBSQZKtH2GkoC470e0oyBrxI4F4dxTgAoen2LRc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ALTEPLASA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DISOLVENTE,Adjudicado oferente ganador,PICHINCHA / QUITO,$549.43158,2022-06-21 08:00:00,First 2022
SICM-468-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=uH9kPXkq3TMUAFnR2kKu_MrpLQuSL6DQULW1pH7ukLg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMPICILINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES-,Desierto,PICHINCHA / QUITO,$0.29000,2022-06-21 08:00:00,First 2022
SICM-439-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=lZCLmA85WwMkyZ14gsQOWoNViPmLEb_dOa8DnQF8aq0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MORFINA - FORMA FARMACÉUTICA: LÍQUIDO ORAL - CONCENTRACIÓN: 2 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 60 ML MÍNIMO - CON DOSIFICADOR,Desierto,PICHINCHA / QUITO,$9.98800,2022-06-21 08:00:00,First 2022
SICM-440-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=DEhasI7aTFBgIXEtDHDSOuhM9vdWII9rYzC-UbATqUc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MORFINA - FORMA FARMACÉUTICA: SÓLIDO ORAL LIBERACIÓN PROLONGADA - CONCENTRACIÓN: 30 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$1.13667,2022-06-21 08:00:00,First 2022
SICM-441-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=B-ROy068QLStB1mq4Y4NaUHP0SisR7tsibf6TRGMDOc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MORFINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 10 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.44587,2022-06-21 08:00:00,First 2022
SICM-442-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=UEDv5jSnjIIZsDXHTxRWIqRYq8NQud32FtYQw0whU3s,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: NILOTINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 150 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$26.49000,2022-06-21 08:00:00,First 2022
SICM-443-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=hk8RZEcsFXvdVzopqDPP_eENC22L2OSHRP_ALawJsnA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: NITROPRUSIATO SÓDICO - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES CON DISOLVENTE,Adjudicado oferente ganador,PICHINCHA / QUITO,$8.00000,2022-06-21 08:00:00,First 2022
SICM-444-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=iofqkwkq9CSTHSguk1PRobn9LHra-0yqpPPmifBCGto,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: OCTREOTIDA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 30 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL CON DILUYENTE,Adjudicado otros oferentes,PICHINCHA / QUITO,$1200.00000,2022-06-21 08:00:00,First 2022
SICM-445-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=zMjWKl9xVl8N4CWjmRcxLsDAemzlNtvAWMS4REMOOUs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PEGFILGRASTIM - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X JERINGA-S PRELLENADA-S,Por Adjudicar otros oferentes,PICHINCHA / QUITO,$414.50000,2022-06-21 08:00:00,First 2022
SICM-446-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=r5P6gQlylXRpa35F12EcqXAddYuuc-GEG2qXgLPYGZc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PERÓXIDO DE BENZOILO - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO - CONCENTRACIÓN: 10 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 30 G MÍNIMO,Adjudicado oferente ganador,PICHINCHA / QUITO,$3.74000,2022-06-21 08:00:00,First 2022
SICM-447-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0XpZKKyQUIEw3SvQ0EmqLIMRZgdRLD9tAaX5mfwkbeY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: PIRIDOSTIGMINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 60 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Adjudicado otros oferentes,PICHINCHA / QUITO,$0.94980,2022-06-21 08:00:00,First 2022
SICM-448-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=wt1slS7YmavPJhVavKnbdkAf0jDTphDlv39AIy_a4zk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: POLIDOCANOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 3 % - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 2 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$3.12550,2022-06-21 08:00:00,First 2022
SICM-449-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=fL39BeuDqsPVGXJT6JMoGL_UZP4zLdBU1FWMIS1nl_I,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: RISPERIDONA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 25 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES CON DISOLVENTE,Adjudicado oferente ganador,PICHINCHA / QUITO,$85.73708,2022-06-21 08:00:00,First 2022
SICM-450-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Y1I3S49Z3fkqBV9-NTlo2bmUqW49oOhAHs0GgYzmYjE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: RIVAROXABÁN - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 2,5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Desierto,PICHINCHA / QUITO,$1.13000,2022-06-21 08:00:00,First 2022
SICM-451-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=5ZPIDBcKDhEeimZas0zmXxQSUSqIIIrl9OR977uFcQE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: RUXOLITINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 15 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$79.52000,2022-06-21 08:00:00,First 2022
SICM-452-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=zK4KbEu2NQAn2yEtsBzMMuxj-F29TZIhz3YkWA2z5Zs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: SUGAMMADEX - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 5 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$83.50000,2022-06-21 08:00:00,First 2022
SICM-453-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=cQ4gPieLdRp0agxiS4H78JRUre2me051PObVAG-4G08,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: SULFATO DE ZINC - FORMA FARMACÉUTICA: LÍQUIDO ORAL - CONCENTRACIÓN: 2 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 60 ML MÍNIMO,Adjudicado otros oferentes,PICHINCHA / QUITO,$3.58000,2022-06-21 08:00:00,First 2022
