codigo,detalle_url,entidad,objeto,estado,ubicacion,presupuesto,fecha_publicacion,semestre,cum_id,principio_activo,forma_farmaceutica,concentracion,presentacion,cantidad,precio_referencial,subtotal,proveedor_adjudicado,valor_adjudicado,fecha_adjudicacion
SICM-472-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=CsW8lliBEKGS9X9zL-V1BBZc96J1024UTROZ4o2eTnc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CETUXIMAB - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 100 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$1817.74727,2022-06-22 08:00:00,First 2022,L01XC06LPR225W8,Cetuximab,Líquido parenteral,5 mg/mL,Caja x vial(es) x 100 mL,4352,"USD 1,817.747269","USD 7,910,836.114688",MERCK C.A.,"USD 1,799.569796",2022-09-06 17:34:25
SICM-485-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=L2yTKpYbn3X9nQEgIp635No8agFKXB53EQAMyvg7a4o,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FENOBARBITAL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.06356,2022-06-22 08:00:00,First 2022,N03AA02SOR083X0,Fenobarbital,Sólido oral,100 mg,Caja x blíster/ristra,25995,USD 0.063556,"USD 1,652.138220",,,
SICM-473-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=NQeTUPzNkmZ1EVXSfV5TCqYhlhq11N1xh5UPbRpFlGs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CETUXIMAB - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 20 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$360.00000,2022-06-22 08:00:00,First 2022,L01XC06LPR225V8,Cetuximab,Líquido parenteral,5 mg/mL,Caja x vial(es) x 20 mL,8491,USD 360.000000,"USD 3,056,760.000000",MERCK C.A.,USD 352.000000,2022-09-05 14:45:27
SICM-474-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Je8iG8C0hpYea_WnbFimTCgR_8wuFo1LvOZeGzmMcXA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CLOBAZAM - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 10 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.12320,2022-06-22 08:00:00,First 2022,N05BA09SOR075X0,Clobazam,Sólido oral,10 mg,Caja x blíster/ristra,1140446,USD 0.123203,"USD 140,506.368538",OFTALVIS S.A.,USD 0.100000,2022-09-05 14:48:16
SICM-475-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=bs4RIZkJjEgMvrWlSaNPdZiS8A3Abj2vBk09lMbCGQQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: COMPLEJO B: TIAMINA VITAMINA B1 - PIRIDOXINA VITAMINA B6 -CIANOCOBALAMINA VITAMINA B12 - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: * 200 MG * 50 MG * 0,030 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES CON DILUYENTE / CAJA X VIAL-ES",Desierto,PICHINCHA / QUITO,$0.95937,2022-06-22 08:00:00,First 2022,A11DB00LSP005X0,Complejo B: Tiamina (Vitamina B1) - Piridoxina (Vitamina B6) - Cianocobalamina (Vitamina B12),Líquido parenteral o sólido parenteral,"* 200 mg  * 50 mg  * 0,030 mg",Caja x vial(es) con diluyente - Caja x vial(es),922407,USD 0.959367,"USD 884,926.836369",,,
SICM-476-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=zRFnV-p2NM60fkceYNsotyAgcHf3P69_wi9JP5C5_Xg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: DACTINOMICINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 0,5 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL",Adjudicado oferente ganador,PICHINCHA / QUITO,$17.00000,2022-06-22 08:00:00,First 2022,L01DA01SPR043X0,Dactinomicina,Sólido parenteral,"0,5 mg",Caja x vial,1490,USD 17.000000,"USD 25,330.000000",CEDIMED CIA. LTDA.,USD 15.000000,2022-10-03 10:36:48
SICM-486-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=OPktQ12-Z3siaOf9CGCYsFgmUeYIUCz_FjtN5QA-Z4c,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FLUTICASONA - FORMA FARMACÉUTICA: LÍQUIDO PARA INHALACIÓN - CONCENTRACIÓN: 250 MCG - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 120 DOSIS MÍNIMO,Adjudicado otros oferentes,PICHINCHA / QUITO,$11.74245,2022-06-22 08:00:00,First 2022,R03BA05LIH163X0,Fluticasona,Líquido para inhalación,250 mcg,Caja x frasco x 120 dosis (mínimo),237279,USD 11.742445,"USD 2,786,235.607155",GLAXOSMITHKLINE ECUADOR S A,USD 8.990000,2022-12-12 09:01:36
SICM-477-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=p0W89hSF7o88EZWCcZ1uqk1ERZ07S_fMcDN7wc9CwdY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DESMOPRESINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 15 MCG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 1 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$14.09700,2022-06-22 08:00:00,First 2022,H01BA02LPR106A3,Desmopresina,Líquido parenteral,15 mcg/mL,Caja x ampolla(s) x 1 mL,9317,USD 14.097000,"USD 131,341.749000",ECUAQUIMICA ECUATORIANA DE PRODUCTOS QUIMICOS C.A.,USD 12.602700,2022-11-10 15:37:27
SICM-478-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=DvxjY8NoNoAKdhmOVK-mVnnP2PpvkqTxQd6tyVfb3i0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: EFEDRINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 60 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 1 ML,Desierto,PICHINCHA / QUITO,$0.34000,2022-06-22 08:00:00,First 2022,C01CA26LPR258A3,Efedrina,Líquido parenteral,60 mg/mL,Caja x ampolla(s) x 1 mL,244986,USD 0.340000,"USD 83,295.240000",,,
SICM-487-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=KyEd03nWF4HBkZIxVICb0WfE7Xb99szBtq2bD-AYRfg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FOLINATO CÁLCICO LEUCOVORINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 15 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.26451,2022-06-22 08:00:00,First 2022,V03AF03SOR107X0,Folinato cálcico (Leucovorina),Sólido oral,15 mg,Caja x blíster/ristra,2920,USD 0.264505,USD 772.354600,,,
SICM-479-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=-p8uKZAxxS1sXfXqUn_Rw3g69QvEwzOu7UJzSMC2T18,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ESPIRAMICINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 3 000 000 UI - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.78723,2022-06-22 08:00:00,First 2022,J01FA02SOR180X0,Espiramicina,Sólido oral,3 000 000 UI,Caja x blíster/ristra,25510,USD 0.787232,"USD 20,082.288320",,,
SICM-480-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=d_nRs86vlvk2vuKz_FAhyj6WKuVW_7L2Ns0wnaddtk8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ESTRADIOL - FORMA FARMACÉUTICA: SÓLIDO CUTÁNEO PARCHE TRANSDÉRMICO - CONCENTRACIÓN: 3,9 MG - 50 MCG/24 HORAS - PRESENTACIÓN COMERCIAL: CAJA X PARCHE/PARCHES",Desierto,PICHINCHA / QUITO,$2.49712,2022-06-22 08:00:00,First 2022,G03CA03SCT325X0,Estradiol,Sólido cutáneo (Parche transdérmico),"3,9 mg (50 mcg/24 horas)",Caja x parche/parches,66383,USD 2.497115,"USD 165,765.985045",,,
SICM-488-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=KBPPXBgvLu2e_Chwj8p6pCWBafGdY_2HrR_kVuGqWBU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FOSFOLÍPIDOS NATURALES SURFACTANTE PULMONAR - FORMA FARMACÉUTICA: LÍQUIDO INTRATRAQUEAL - CONCENTRACIÓN: 25 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL X 8 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$151.00000,2022-06-22 08:00:00,First 2022,R07AA02LIT160B9,Fosfolípidos naturales (Surfactante pulmonar),Líquido intratraqueal,25 mg/mL,Caja x vial x 8 mL,11305,USD 151.000000,"USD 1,707,055.000000",LABORATORIO GADOR S.A.,USD 107.000000,2022-09-14 14:38:09
SICM-481-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=BKcNXjASjHtC2-RHpSVk8MVRAja5mceVI5ka27mdPnc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ESTREPTOQUINASA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 500 000 UI - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Desierto,PICHINCHA / QUITO,$252.46490,2022-06-22 08:00:00,First 2022,B01AD01SPR072X0,Estreptoquinasa,Sólido parenteral,1 500 000 UI,Caja x vial(es),1581,USD 252.464898,"USD 399,147.003738",,,
SICM-482-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=iEW0lx2hxr-Jl5Ga-JRyh9Q0x7GFSyEyfpJyNkPZOD4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ETRAVIRINA  - FORMA FARMACÉUTICA:SÓLIDO ORAL  - CONCENTRACIÓN: 100 MG  - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Desierto,PICHINCHA / QUITO,$4.25000,2022-06-22 08:00:00,First 2022,J05AG04SOR083X0,Etravirina,Sólido oral,100 mg,"Caja x blíster/ristra/frasco dosis personal, no envase hospitalario",7107,USD 4.250000,"USD 30,204.750000",,,
SICM-483-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Svqlwvb8tZfMowtQYS5rGh-D-Y0OGJVTvWknSBHRSX4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FENITOÍNA - FORMA FARMACÉUTICA: LÍQUIDO ORAL - CONCENTRACIÓN: 125 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO CON DOSIFICADOR - FRASCO-S CON DOSIFICADOR,Desierto,PICHINCHA / QUITO,$0.85050,2022-06-22 08:00:00,First 2022,N03AB02LOR101X0,Fenitoína,Líquido oral,125 mg/5 mL,Caja x frasco con dosificador - Frasco(s) con dosificador,58492,USD 0.850500,"USD 49,747.446000",,,
SICM-489-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=rsNElDv-3qPhPdshs0SPGM0LCS7trrvcT_zStpUa8nE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FOSFOLÍPIDOS NATURALES SURFACTANTE PULMONAR - FORMA FARMACÉUTICA: LÍQUIDO INTRATRAQUEAL - CONCENTRACIÓN: 27 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 5 ML,Desierto,PICHINCHA / QUITO,$205.79714,2022-06-22 08:00:00,First 2022,R07AA02LIT173V5,Fosfolípidos naturales (Surfactante pulmonar),Líquido intratraqueal,27 mg/mL,Caja x vial(es) x 5 mL,5400,USD 205.797136,"USD 1,111,304.534400",,,
SICM-490-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=i3mIci6NzGqVzrT9AhDysIA64K76reF3X67KRxXmBi0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FOSFOMICINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.66802,2022-06-22 08:00:00,First 2022,J01XX01SOR241X0,Fosfomicina,Sólido oral,500 mg,Caja x blíster/ristra,1630672,USD 0.668022,"USD 1,089,324.770784",,,
SICM-491-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Ep89YfB5HFw9HHyZOj-9GbQkSh60SFb0KKJx98-31l0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: GLUCAGÓN - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 MG - PRESENTACIÓN COMERCIAL: CAJA X VIALES CON DISOLVENTE,Desierto,PICHINCHA / QUITO,$32.62031,2022-06-22 08:00:00,First 2022,H04AA01SPR054X0,Glucagón,Sólido parenteral,1 mg,Caja x vial(es) con disolvente,3423,USD 32.620314,"USD 111,659.334822",,,
SICM-492-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=9bB42yT9U7HPxeNkLxSvMCIBYOaIJKMn651KEjY-pZQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: HIDRALAZINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 20 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 1 ML,Desierto,PICHINCHA / QUITO,$1.16087,2022-06-22 08:00:00,First 2022,C02DB02LPR144A3,Hidralazina,Líquido parenteral,20 mg/mL,Caja x ampolla(s) x 1 mL,84346,USD 1.160865,"USD 97,914.319290",,,
SICM-493-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=9t1bxcu7h2rKDk1tzzHvNqrNxxbrwL1yVEm939xqH0k,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INDACATEROL - FORMA FARMACÉUTICA: SÓLIDO PARA INHALACIÓN - CONCENTRACIÓN: 150 MCG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER X CÁPSULAS CON POLVO PARA INHALACIÓN + INHALADOR,Adjudicado oferente ganador,PICHINCHA / QUITO,$1.20000,2022-06-22 08:00:00,First 2022,R03AC18SIH110X0,Indacaterol,Sólido para inhalación,150 mcg,Caja x blíster x cápsulas con polvo para inhalación + inhalador,352029,USD 1.200000,"USD 422,434.800000",OFTALVIS S.A.,USD 1.170000,2022-10-07 15:32:18
SICM-494-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=7xNeuR2tQUCIQuvWcSbyDPLfKf4pGIEkErkUTXXP6X8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INMUNOGLOBULINA ANTITIMOCÍTICA CONEJO - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 25 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL,Adjudicado oferente ganador,PICHINCHA / QUITO,$306.00000,2022-06-22 08:00:00,First 2022,L04AA04SPR157X0,Inmunoglobulina antitimocítica (Conejo),Sólido parenteral,25 mg,Caja x vial,1827,USD 306.000000,"USD 559,062.000000",OFTALVIS S.A.,USD 299.880000,2022-09-05 16:47:49
SICM-495-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=rhWnoR7IRVf8iM-SvcBET9XvNMiAAUZWhpbFF00VUmQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INMUNOGLOBULINA ANTITIMOCÍTICA EQUINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 50 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 5 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$545.63000,2022-06-22 08:00:00,First 2022,L04AA03LPR239V5,Inmunoglobulina antitimocítica (equina),Líquido parenteral,50 mg/mL,Caja x vial(es) x 5 mL,5758,USD 545.630000,"USD 3,141,737.540000",FARMABION DEL ECUADOR C.A.,USD 525.690000,2022-12-01 15:50:28
SICM-496-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=WFCaCF-GqaVp-mMpcSE8mnHcFZKlsj3NrM2D5Mgg36A,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INTERFERÓN ALFA 2B - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 3 000 000 UI - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES / CAJA X JERINGA-S PRELLENADA-S,Desierto,PICHINCHA / QUITO,$73.91248,2022-06-22 08:00:00,First 2022,L03AB05LSP180X0,Interferón alfa 2b,Líquido parenteral o sólido parenteral,3 000 000 UI,Caja x vial(es) - Caja x jeringa(s) prellenada(s),3200,USD 73.912475,"USD 236,519.920000",,,
SICM-497-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ezdt4IdXOeU5b6DgchcR3k2Qsi1Avy1_H8iQSGklLIg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LÁGRIMAS ARTIFICIALES Y OTROS PREPARADOS INERTES - FORMA FARMACÉUTICA: LÍQUIDO OFTÁLMICO - CONCENTRACIÓN: NO DEFINIDO - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 15 ML MÍNIMO,Desierto,PICHINCHA / QUITO,$0.58000,2022-06-22 08:00:00,First 2022,S01XA20LOF000X0,Lágrimas artificiales y otros preparados inertes,Líquido oftálmico,No definido,Caja x frasco gotero x 15 mL (mínimo),2167103,USD 0.580000,"USD 1,256,919.740000",,,
SICM-498-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=P_USYJzBxJNhPum70-1YqYo2_Z--DEtWYcJlB9om6iM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEFLUNOMIDA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Adjudicado oferente ganador,PICHINCHA / QUITO,$2.72662,2022-06-22 08:00:00,First 2022,L04AA13SOR140X0,Leflunomida,Sólido oral,20 mg,"Caja x blíster/ristra/frasco dosis personal, no envase hospitalario.",225672,USD 2.726621,"USD 615,322.014312",NEOETHICALS CIA. LTDA.,USD 0.400000,2022-10-07 16:50:22
SICM-454-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=q9RvkpaNMIGbLVxllil0jSNFRMjaOLrzPLV3XQ1iwLg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: TERLIPRESINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 MG QUE EQUIVALE A 0,86 MG - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- CAJA X VIAL -ES- + DILUYENTE",Adjudicado oferente ganador,PICHINCHA / QUITO,$30.53200,2022-06-21 08:00:00,First 2022,H01BA04LSP340X0,Terlipresina,Líquido parenteral o sólido parenteral,"1 mg que equivale a 0,86 mg",Caja x ampolla(s) - Caja x vial(es) + diluyente,16340,USD 30.532000,"USD 498,892.880000",ECUAQUIMICA ECUATORIANA DE PRODUCTOS QUIMICOS C.A.,USD 27.600000,2022-12-30 13:14:35
SICM-455-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=LkUsn3Q4gWdpBXz-Pbt1fUsfNZ-XyhbPJmPUzVfTM1Q,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TESTOSTERONA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 250 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 1 ML,Desierto,PICHINCHA / QUITO,$2.88000,2022-06-21 08:00:00,First 2022,G03BA03LPR169A3,Testosterona,Líquido parenteral,250 mg/mL,Caja x ampolla(s) x 1 mL,11468,USD 2.880000,"USD 33,027.840000",,,
SICM-456-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=IGK5obXkMiNOo_HLCMRvoW39ryFs0A9hFYLnzaZrep8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TIAMAZOL METIMAZOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.07675,2022-06-21 08:00:00,First 2022,H03BB02SOR223X0,Tiamazol (Metimazol),Sólido oral,5 mg,Caja x blíster/ristra,1248523,USD 0.076749,"USD 95,822.891727",,,
SICM-457-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=obS-_oV40eUEmGObL10eL10PRkaONKuK-sRCvw8NYV8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: TOXOIDE TETÁNICO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: > 40 UI/0,5 ML - PRESENTACIÓN COMERCIAL: CAJA X VIALES - CAJA X JERINGA-S- PRELLENADA-S-",Desierto,PICHINCHA / QUITO,$4.54437,2022-06-21 08:00:00,First 2022,J07AM01LPR012X0,Toxoide tetánico,Líquido parenteral,"> 40 UI/0,5 mL",Caja x vial(es) - Caja x jeringa(s) prellenada(s),75691,USD 4.544368,"USD 343,967.758288",,,
SICM-458-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=GkSp6SNGL4CPSU5s-ql5Lguo-J4YX1oxWxfnfaz6Zlg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TRASTUZUMAB - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 120 MG/ML -600 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL,Desierto,PICHINCHA / QUITO,$1707.14340,2022-06-21 08:00:00,First 2022,L01XC03LPR260X0,Trastuzumab,Líquido parenteral,120 mg/mL (600 mg/5 mL),Caja x vial,5972,"USD 1,707.143400","USD 10,195,060.384800",,,
SICM-459-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0FYoobNy4rTraeEGZEmhx15yft22aielvcC7sKGWotU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TROPICAMIDA - FORMA FARMACÉUTICA: LÍQUIDO OFTÁLMICO - CONCENTRACIÓN: 1 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 5 ML -MÍNIMO-,Desierto,PICHINCHA / QUITO,$3.52000,2022-06-21 08:00:00,First 2022,S01FA06LOF052X0,Tropicamida,Líquido oftálmico,1 %,Caja x frasco gotero x 5 mL (mínimo),8223,USD 3.520000,"USD 28,944.960000",,,
SICM-460-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=WEo5jzD05UbQnhdPD8wAoWUPVt8dB6bWog5XuuEwCx0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: UREA - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO - CONCENTRACIÓN: 5 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 90 G -MÍNIMO-,Adjudicado otros oferentes,PICHINCHA / QUITO,$2.00000,2022-06-21 08:00:00,First 2022,D02AE01SSC220X0,Urea,Semisólido cutáneo,5 %,Caja x tubo x 90 g (mínimo),630520,USD 2.000000,"USD 1,261,040.000000",FARMABION DEL ECUADOR C.A.,USD 1.076000,2022-10-06 11:40:10
